movie_sid,movie_name,movie_score,movie_time,movie_style,movie_director
1794171,变形金刚 Transformers,8.3,2007-07-11(中国大陆),动作 科幻,希亚·拉博夫 梅根·福克斯 乔什·杜哈明 泰瑞斯·吉布森 瑞切尔·泰勒 安东尼·安德森 强·沃特 约翰·特托罗 迈克尔·奥尼尔 凯文·杜恩 朱丽叶·怀特 阿莫里·诺拉斯科 扎克·沃德 Michael Trisler 里兹万·曼吉 威廉姆·摩根·谢泼德 克里斯托弗·约翰·托马森 伯尼·麦克 Carlos Moreno Jr. 约翰·罗宾森 特拉维斯·范·文克 彼得·雅各布森 格伦·莫肖尔 Frederic Doss 查理·博丁 乔舒华·费恩曼 克里斯·埃里斯 斯蒂芬·福特 迈克尔·肖姆斯·维尔斯 斯科特·皮特 Colleen Porch 布赖恩·斯特帕尼克 杰米·麦克布莱德 安迪·米尔德 布莱恩·里斯 萨曼塔·史密斯 拉维·帕特尔 里克·戈麦斯 麦克·费舍尔 汤姆·伦克 贾米森·杨 伊斯特·斯高特 麦迪逊·梅森 安德鲁·卡德威尔 J·P·马诺克斯 Chip Hormess 米歇尔·皮尔斯 奥黛塔·安纳布尔 鲍勃·斯蒂芬森 彼特·库伦 马克·瑞安 达里乌斯·麦克拉里 罗伯特·福克沃斯 杰斯·哈梅尔 雨果·维文 雷诺·维尔森 查尔斯·阿德勒 Mike Allen 肯尼·贝茨 迈克尔·贝 James Blackburn Paul Michael Bloodgood 伊安·布莱斯 詹姆斯·C·伯恩斯 Kevin Carvell 凯德·科特立 Christopher M. Dukes 科尔顿·海恩斯 姜广涛 里克·高莫兹 奥玛·本森·米勒 陆建艺 汤姆·埃沃雷特 妮可·兰德尔·约翰逊 任亚明 Seth Miller Aaron Michael Lacey Kyle Saylors 詹姆斯·D·韦斯顿二世 迈克尔·博诺莫 塞巴斯蒂安·莱内尔 Sean Hampton 肖恩·史密斯 Michael J. Fisher 夏治世
27149818,胖子行动队,4.2,2018-09-30(中国大陆),喜剧 动作,文章 包贝尔 郭京飞 克拉拉 辣目洋子 许君聪 曾一竣 张梦露 戚玉武 仓田保昭 木幡龙 宋佳 文隽 须藤公一 福田航也 翟磊 泽柳迪子 比佐仁 今井孝祐
25911694,摆渡人,4.1,2016-12-23(中国大陆),喜剧 爱情,梁朝伟 金城武 陈奕迅 杨颖 张榕容 杜鹃 熊黛林 大鹏 马苏 崔志佳 贾玲 李宇春 鹿晗 欧弟 纳豆 金士杰 柯佳嬿 李灿森 喜翔 曹可凡 吴艺璇 刘奕畅 陈果 盛鉴 郑开元 柳岩 周小飞 安又琪 朱庭辰 毛俊杰
6560058,雷神2：黑暗世界 Thor: The Dark World,7.4,2013-11-08(中国大陆/美国),动作 奇幻 冒险,克里斯·海姆斯沃斯 娜塔莉·波特曼 汤姆·希德勒斯顿 安东尼·霍普金斯 克里斯托弗·埃克莱斯顿 杰米·亚历山大 扎克瑞·莱维 雷·史蒂文森 浅野忠信 伊德里斯·艾尔巴 蕾妮·罗素 阿德沃尔·阿吉纽依-艾格拜吉 凯特·戴琳斯 斯特兰·斯卡斯加德 艾丽丝·克里奇 克里夫·罗素 乔纳森·霍华德 克里斯·奥多德 妲露拉·莱莉 奥菲利亚·拉维邦德 本尼西奥·德尔·托罗 斯坦·李 克里斯·埃文斯 克洛伊·法恩沃斯 理查德·布雷克 布雷特·塔克 格拉汉姆·谢尔斯
1786740,还珠格格第二部 還珠格格第二部,7.9,1999-07-25(中国大陆),剧情 喜剧 动作 爱情 古装,苏有朋 张铁林 周杰 林心如 范冰冰 刘丹 牟凤彬 王艳 赵敏芬 戴春荣 赵丽娟 李明启 朱宏嘉 陆诗雨 陈莹 薛亦伦 刘伟 鱼梦洁 李冰俏 周桂云 王铮 王虹 陈一方 钟小丹 马兆刚 李迎旗 蒋国印 颜冠英 陈大成 胡雅斯 徐福来 马子俊 孔庆三 刘挺 温海波 张少华
26753020,空天猎,5.0,2017-09-29(中国大陆),剧情 动作 战争,李晨 范冰冰 王千源 李佳航 赵达 李晨浩 郭洺宇 叶浏 陆思宇 托马尔·奥兹 吴秀波 邓超 王学圻 张诣文含 安得路 韩龙瑄
27179414,人间·喜剧,3.3,2019-03-29(中国大陆),喜剧,艾伦 王智 鲁诺 任达华 金士杰 潘斌龙 周显欣 九孔 董立范 史航 罗京民 张晨 王博霄
2998373,帕丁顿熊 Paddington,7.8,2015-03-05(中国大陆),喜剧 动画 家庭,本·卫肖 妮可·基德曼 休·博纳维尔 莎莉·霍金斯 萨缪尔·乔斯林 马德琳·哈里斯 朱丽·沃特斯 吉姆·布劳德本特 彼得·卡帕尔迪 艾美达·斯丹顿 迈克尔·刚本 杰弗里·帕尔默 蒂姆·唐尼 迈克尔·邦德 马特·卢卡斯 裘德·怀特 西蒙·法纳比 洛蒂·斯蒂尔 特丽萨·沃森 凯万·诺瓦克 玛德琳·沃拉尔 朱莉·沃洛诺 费思·伊丽莎白 鲁弗斯·琼斯 阿西姆·乔杜里 马特·金 詹姆斯·巴克曼 安库塔·布雷班 Cleo Sylvestre
7054604,变形金刚4：绝迹重生 Transformers: Age of Extinction,6.7,2014-06-27(美国/中国大陆),动作 科幻,马克·沃尔伯格 斯坦利·图齐 凯尔希·格兰莫 妮可拉·佩尔茨 杰克·莱诺 提图斯·维里沃 索菲娅·迈尔斯 李冰冰 T·J·米勒 彼特·库伦 约翰·迪·马吉欧 罗伯特·福克沃斯 约翰·古德曼 马克·瑞安 渡边谦 弗兰克·维尔克 雷诺·维尔森 阿比盖尔·克莱恩 托马斯·列农 韩庚 巫刚 吕良伟 王敏德 纪培慧 邹市明 詹姆斯·巴克曼 理查德·雷西尔 帕特里克·布利斯托夫 夏奈尔·塞拉亚 凯文·柯威斯 贾米森·哈塞 克利奥·金 杰西卡·戈麦斯 Mike Collins 查尔斯·帕内尔 姜广涛 中川翔子 阿马尔.尼莫 迈克尔·贝 佩吉·莫布里 吴冬妮 林路迪 Jenny Zhang 维多利亚·萨默 格伦·基奥 大卫·米德桑德 B. Adam Baillio Drew Wicks Andreas Beckett 丹·莱瑟姆 米卡尔·威戈 黛米卡扎尼斯 克丽丝汀·米勒
25754848,琅琊榜,9.4,2015-09-19(中国大陆),剧情 古装,胡歌 刘涛 王凯 陈龙 黄维德 靳东 高鑫 张棪琰 张龄心 王鸥 周奇奇 吴磊 张晓谦 郑毓芝 丁勇岱 王劲松 刘奕君 刘敏涛 程枫 郭晓然 匡牧野 陈丽娜 宁文彤 杨雨婷 谭希和 方晓莉 钟卫华 张雨剑 乔欣 王永泉 魏伟 王宏 赵一龙 卢杉 刘冠霖 符涛 李帅 单英哲 金丰 冯晖 李朵 刘丕中 言杰 公方敏 隋名旸 韩振华 柳洋 刘殊辰 张震 孙梦佳 隋雨蒙 郭东岳 蒋林燕 张巨明 王勇 张昕琦 张昕瑶 孙小会 苗克 李龙 郝文学 倪土 王侃 王虎城 尹元章 刘朔 潘小样 季晨 孙荣 李超 周艺华 朱梦瑶 马波 龙德 李斌 刘红星 刘洪源 葛鸣 聂闻 冯晓琴 高鸿涛 沈雪炜 许占伟 岳俊岭 郑胜利 白玉 耿黎明 魏至强 黄子耀 陈瑞生 李华 鄢佳辉 崔立明 蓝天 张志伟 周金凤 杨永文 黄坤 张荠家 孔笙 路知行 叶丹 王陈怡娴 陈奕恩 姜广涛 李立宏 宝木中阳 刘校妤 张喆 王燕阳 徐佳琦 张婷馨 宣晓鸣 邱秋 范哲琛 杨晨 金雁 高正 徐燕 史晓僮 刘洪超
27073044,幸福，触手可及！,5.0,2020-05-19(中国大陆),爱情,黄景瑜 迪丽热巴 张馨予 易大千 胡兵 张逗逗 水晶 王一鸣 蔡宇航 朱茵 王全有 是安 周忆丹 曹煜辰 郑卫莉 林源 吴冕 赵昕 王嘉绮 银雪 李欣泽 高宏亮 李颖
30377703,来电狂响,5.7,2018-12-28(中国大陆),剧情 喜剧,佟大为 马丽 霍思燕 乔杉 田雨 代乐乐 奚梦瑶 艾伦 张晨光 杨玏 克拉拉 许娣 李萍 张帆 徐冬冬 何泓姗 姜来 刘家祎 杜江 钟鹿纯 韩昕妤 李柄熹 赵宇涵 毕大勋 李恬洁 贝乐乐 耿杨 贝镜水 刘剑
26035290,悟空传,5.1,2017-07-13(中国大陆),剧情 动作 奇幻,彭于晏 倪妮 余文乐 俞飞鸿 欧豪 乔杉 杨迪 巴音 王德顺 李尚恩 张承阳 张艺骞 乔鸣麟 小白
27594217,性爱自修室 第一季 Sex Education Season 1,9.2,2019-01-11(美国),剧情 喜剧,阿萨·巴特菲尔德 艾玛·麦基 舒提·盖特瓦 吉莲·安德森 康纳·斯温德尔 凯达·威廉姆斯特灵 埃利斯戴尔·皮特里 艾米·卢·伍德 米卡埃尔·佩斯布兰特 米米·基恩 钱尼尔·库勒 亚历山大·韦斯特伍德 塔尼娅·雷诺兹 凯瑞斯·沃肯斯 帕特里夏·艾莉森 西蒙娜·阿什利 吉姆·霍威克 爱德华·布卢梅尔 克里斯·詹克斯 拉卡·塔克雷尔 道比·欧帕瑞 麦克斯·布斯特 卡迪姆·拉姆齐 汉娜·沃丁厄姆 詹姆斯·鲍弗 萨曼莎·斯毕洛 莉莉·纽马克 强尼·艾米斯 奥利维亚·格兰特 爱丽丝·休金 丹尼尔·英格斯 多米尼克·阿普尔怀特 安贾纳·瓦桑 丹尼尔·阿德博伊加 费米·依鲁福祖 提什·库马尔 罗瑞·帕尔弗里 麦莉·托马斯 亚当·扬 汤姆·麦克莱 露·科菲尔德 弗朗西斯·约翰逊 汤姆·科利 多琳·布莱克斯托克 英迪娅·阿玛特菲奥
25829175,西游记女儿国,4.4,2018-02-16(中国大陆),喜剧 爱情 奇幻,郭富城 冯绍峰 赵丽颖 小沈阳 罗子溢 林志玲 梁咏琪 刘涛 孙伊涵 苑琼丹 潘斌龙 陈雅丽 施诗 苏丽珊 苏菲 马赛 汤畅 管乐 孙若淇 王路晴 李谯玉 彭必瑶 张籽沐
24827406,九层妖塔,4.4,2015-09-30(中国大陆),动作 惊悚 冒险,赵又廷 姚晨 凤小岳 李晨 唐嫣 冯瓅 李光洁 王庆祥 吴军 王德顺 张诣文含 高玉玺 李嘉文 李菁 易小星 王梓
26427831,微微一笑很倾城,7.0,2016-08-22(中国大陆),剧情 爱情,杨洋 毛晓彤 白宇 郑业成 牛骏峰 崔航 秦语 宋奕星 张赫 马心瑞 关芯 陆妍淇 张彬彬 张超人 周宸佳 刘钰瑾 章涛 胡浩博 小小白 蔡纲 顾凯俐 傅隽 杨曼琴 杨雪莹 刘倩妤 黄柏钧 冷海铭 杨雨橙 陈洁 李欣泽 边程 邬立朋 陈果 徐佳琦 庄馥旖 宋雨晴 程泓 金津 刘杭丽 张皓宇 刘顾浩 谢杨言木
30463737,谁说我结不了婚,6.7,2020-05-26(中国大陆),剧情 爱情 家庭,潘粤明 童瑶 陈数 袁文康 许芳铱 李俊贤 董又霖 王阳 林佑威 吴宇恒 袁子芸 赵紫卉
24719063,烈日灼心,8.2,2015-08-27(中国大陆),剧情 悬疑 犯罪,邓超 段奕宏 郭涛 王珞丹 吕颂贤 高虎 白柳汐 杜志国 王砚辉 李晓川 叶青青 林依婷 徐玺涵 颜北 梁同裕 汤杨 保罗·沃利纳
26290367,谁的青春不迷茫,6.7,2016-04-22(中国大陆),爱情,白敬亭 郭姝彤 李宏毅 王鹤润 丁冠森 赵文龙 苏有朋 柳岩 林更新 刘敏涛 成泰燊 胡先煦 苏鑫 王德顺 常海波 陶慧 田雨 刘畅 秦昊 张小厚 李响 陈默 刘云天 李程远 黄思思 王佳慧 王康 云天飞 宋唯
26354336,爵迹,3.7,2016-09-29(中国大陆),动画 奇幻,范冰冰 陈学冬 陈伟霆 郭采洁 杨幂 林允 严屹宽 李治廷 王源 汪铎 郭敬明 张思帆 车亮逸
3231742,钢铁侠3 Iron Man 3,7.8,2013-05-01(中国大陆),动作 科幻,小罗伯特·唐尼 盖·皮尔斯 格温妮斯·帕特洛 本·金斯利 唐·钱德尔 保罗·贝坦尼 丽贝卡·豪尔 乔恩·费儒 泰·辛普金斯 威廉姆·赛德勒 詹姆斯·戴尔 伊芳·齐玛 阿什利·汉弥尔顿 王学圻 范冰冰 马克·鲁弗洛 丽贝卡·麦德 斯特芬妮·斯佐斯塔克 琼·里弗斯 比尔·马厄 亚当·佩里 米盖尔·弗尔 肖恩·托布 李斯羽 科里·霍金斯 戴尔·迪奇 汤姆·维图 费尔南多·钱 Kary Musa 迪索·拉莫斯 大卫·安东尼·布廖内 肯德里克·克罗斯 马丁·斯科特尔 布瑞恩舍费尔 安东尼·雷诺兹 布鲁克·杰伊·泰勒 安德鲁·劳厄尔 格伦·福斯特 Matt Nye 卡德罗莎·奥娜·卡罗尔 珍娜·奥尔特加
10727641,碟中谍5：神秘国度 Mission: Impossible - Rogue Nation,7.8,2015-09-08(中国大陆),动作 惊悚 冒险,汤姆·克鲁斯 杰瑞米·雷纳 丽贝卡·弗格森 西蒙·佩吉 文·瑞姆斯 西恩·哈里斯 西蒙·迈克伯尼 汤姆·霍兰德 延斯·赫尔腾 亚历克·鲍德温 张静初 马特罗·鲁菲诺 费尔南多·阿巴迪 亚历克·乌特戈夫 赫敏·科菲尔德 奈吉尔·巴伯 William Roberts 巴纳巴斯·雷蒂 罗伯特‧马瑟 沃尔夫冈·施特格曼 阿美莉嘉·奥利沃 斯特拉·斯托克尔 劳伦斯·鲁波 沃尔夫冈·塞尔尼 鲁珀特·威克姆 彼得·斯塔克 雷切尔·汉德肖 肖恩·克罗宁 亚森·阿图 明格斯·约翰斯顿 奥赛·伊克希尔 奈杰尔·艾伦 Femi Ogunbanjo Thomas Anton 拉斯科·阿特金斯 查尔斯·巴巴洛拉 理查德·班克斯 劳拉·伯纳德斯基 埃里克·可可 贝恩·科拉科 郭易峰 所罗门·塔伊沃·贾斯提费尔德 张若兰 阿拉娜·玛丽亚 玛吉·巴基尔
10763164,扫毒 掃毒,7.5,2013-11-29(中国大陆),剧情 动作 悬疑 犯罪,古天乐 张家辉 刘青云 袁泉 卢海鹏 吴廷烨 林国斌 卢惠光 吴岱融 宝儿 马浴柯 释彦能 罗兰 李兆基 维他亚·潘斯林加姆 罗钧满 黄子恒 黄竣锋 邱万城 袁绮雯 张豫玥 陈振华 周祉君 王文駿
26352445,反贪风暴2 S風暴,5.9,2016-09-14(中国大陆),剧情 犯罪,古天乐 张智霖 周渝民 蔡少芬 林保怡 卢海鹏 石修 曾志伟 陈静 曾国祥 夏嫣 张松枝 姜皓文 蔡洁 欧锦棠 徐靖雯 宋海颉 陈宇琛 陆骏光 李忠希 张同祖 郑敬基 郭锋 尹子维 姚学智 李宗彥 黃雋謙 林家栋
11810348,马达加斯加的企鹅 Penguins of Madagascar,7.7,2014-11-14(中国大陆),喜剧 动画 冒险,汤姆·麦格拉思 克里斯·米勒 克里斯多夫·奈茨 本尼迪克特·康伯巴奇 郑肯 安内特·莫翰德鲁 彼得·斯特曼 约翰·马尔科维奇 沃纳·赫尔佐格 克里斯·洛克 约翰·迪·马吉欧 康拉德·弗农 妮可·沙利文 安迪·里克特 卡伦·麦卡锡
4876722,钢的琴,8.5,2011-07-15(中国大陆),剧情 喜剧,王千源 秦海璐 张申英 刘谦 罗二羊 国永振 周逵 田雨 张亚希 项燕 许江宁 张惠志 刘星禹 王早来 王玥 李占军
1307694,无间道3：终极无间 無間道III 終極無間,8.2,2003-12-12(中国大陆/中国香港/中国台湾),剧情 惊悚 犯罪,梁朝伟 刘德华 黎明 陈道明 陈慧琳 黄秋生 曾志伟 郑秀文 刘嘉玲 林家栋 陈冠希 余文乐 尹扬明 叶运强 利沙华 姚文基 李子雄 何家驹 黄志忠 高皓正 吴廷烨 尹志强 李天翔 黎伟明 冯康宁 李雨阳
2138838,美国队长 Captain America: The First Avenger,7.1,2011-09-09(中国大陆),动作 科幻 冒险,克里斯·埃文斯 海莉·阿特维尔 塞巴斯蒂安·斯坦 汤米·李·琼斯 雨果·维文 多米尼克·库珀 理查德·阿米蒂奇 斯坦利·图齐 塞缪尔·杰克逊 托比·琼斯 尼尔·麦克唐纳 德里克·卢克 肯尼斯·崔 约翰·约瑟夫·菲尔德 娜塔莉·多默尔 中村悠一 劳拉·哈德克 珍娜·科尔曼 阿曼达·莱赫提 大卫·布拉德利 罗南·拉夫特瑞 卢克·阿伦-盖尔 尼克·亨德里克斯 萨姆·霍尔 安纳托·陶布曼 本·巴特 威廉·霍普 道格·科克尔 迈克尔·布兰登 托比·琼斯 莱斯·施拉普内尔 马利克·奥拉维克 尼古拉斯·平诺克 本·厄特利 金永钢 马丁·谢尔曼
25662329,疯狂动物城 Zootopia,9.2,2016-03-04(中国大陆/美国),喜剧 动画 冒险,金妮弗·古德温 杰森·贝特曼 伊德里斯·艾尔巴 珍妮·斯蕾特 内特·托伦斯 邦尼·亨特 唐·雷克 汤米·钟 J·K·西蒙斯 奥克塔维亚·斯宾瑟 艾伦·图代克 夏奇拉 雷蒙德·S·佩尔西 德拉·萨巴 莫里斯·拉马奇 菲尔·约翰斯顿 约翰·迪·马吉欧 凯蒂·洛斯 吉塔·雷迪 杰西·科尔蒂 汤米·利斯特 乔希·达拉斯 瑞奇·摩尔 凯斯·索西 彼得·曼斯布里奇 拜伦·霍华德 杰拉德·布什 马克·史密斯 乔西·特立尼达 约翰·拉维尔 克里斯汀·贝尔 吉尔·科德斯 梅利莎·古德温 尼古拉斯·格斯特 佟心竹 张震 李楠 季冠霖 容祖儿 黄子华 蔡依林 戴维德·迪格斯
26340419,帕丁顿熊2 Paddington 2,8.0,2017-12-08(中国大陆),喜剧 动画 家庭,本·卫肖 休·格兰特 休·博纳维尔 莎莉·霍金斯 萨缪尔·乔斯林 马德琳·哈里斯 朱丽·沃特斯 布莱丹·格里森 吉姆·布劳德本特 艾美达·斯丹顿 彼得·卡帕尔迪 艾琳·阿特金斯 汤姆·康蒂 本·米勒 诺亚·泰勒 理查德·艾欧阿德 杰西卡·海因斯 乔安娜·林莉 梅拉·沙尔 克莱尔·基兰 詹米·德米特鲁 汤姆·戴维斯 路易斯·帕特里奇 尼古拉斯·伍德森
35051282,孙悟空大战盘丝洞,2.8,2020-05-22(中国大陆),喜剧 动作 奇幻 冒险,陈浩民 罗家英 林子聪 火星 云千千 甄琪 常钰词 解斯童 文凯玲 余澜 何浩文 方敏婷 曹思诗
33442331,我是余欢水,7.3,2020-04-06(中国大陆),剧情,郭京飞 苗苗 高露 岳旸 高叶 冯晖 赵达 张隽溢 宁文彤 李庆誉 王沛禄 王晴 叶青 尚铁龙 周鹏雨 李至强 李倩 范湉湉 赵千紫 梁大维 高海鹏 傅铂涵 李明珠 邢瀚卿 沐岚 冯鹏 王禹铮 郑杨 卜宇鑫 闫鹏 崔绍涵 王煜 李金江 谭希和 孙梦佳 王宏 刘冠麟 穆丽燕 焦体怡 丁勇岱 陈牧扬 任帅 李克伟 陈小妹 马波 董可飞 林乐炫 刘洪源 乔牧 于彭 佐菲 田润丰 曹馨月 明星 胡原君
25779218,匆匆那年,5.6,2014-12-05(中国大陆),爱情,彭于晏 倪妮 郑恺 魏晨 张子萱 陈赫 毕夏 刘雅瑟 曹卫宇 张宁江 桂纶镁 廖凡 黄觉 王景春 张一白 高群书 梁静 杜家毅 李静 陈明 邹倚天 吴泳靓 何索 李恩晟
27202819,反贪风暴4 P風暴,5.9,2019-04-04(中国大陆),动作 犯罪,古天乐 郑嘉颖 林峯 林家栋 周秀娜 张智霖 谭耀文 张继聪 蔡瀚亿 廖启智 艾威 卢海鹏 夏嫣 黄祥兴 张松枝 张建声 栢天男 丁海峰 刘梦娜 陈静 朱鉴然 苏宸褕 石修 陈曼娜 关礼杰 薛世恒 林家熙 李宗彥 钟溥敏 罗莽
2146991,变形金刚2 Transformers: Revenge of the Fallen,7.7,2009-06-24(中国大陆/美国),动作 科幻,希亚·拉博夫 梅根·福克斯 乔什·杜哈明 泰瑞斯·吉布森 约翰·特托罗 拉蒙·罗德里格兹 凯文·杜恩 朱丽叶·怀特 伊莎贝尔·卢卡斯 约翰·本杰明·西基 马修·马斯登 安德鲁·霍华德 迈克尔·帕帕约翰 格伦·莫肖尔 雷恩·威尔森 凯蒂·洛斯 乔纳森·特兰 阿美莉嘉·奥利沃 阿隆·希尔 加雷布·道普拉西 约翰·桑德福特 克里斯托弗·柯里 卡斯·安瓦尔 迈克尔·本耶尔 迪普·罗伊 斯宾塞·加雷特 阿隆·诺威尔 埃里克·皮尔波特 大卫·鲍 阿隆·鲁斯汀 吉姆·霍尔姆斯 德里克·阿尔瓦拉多 阿莱克斯·费尔南德斯 凯西·纳尔逊 John Nielsen 里克·克拉梅尔 阿诺德·陈 马克·埃文·杰克逊 Jayson Floyd 乔什·凯利 乔尔·兰伯特 David Paul Olsen 彼特·库伦 马克·瑞安 雷诺·维尔森 杰斯·哈梅尔 罗伯特·福克沃斯 安德烈·索格利扎索 格蕾·德丽斯勒 雨果·维文 托尼·托德 查尔斯·阿德勒 弗兰克·维尔克 汤姆·肯尼 麦克尔·约克 凯文·迈克尔·理查德森 罗宾·阿特金·唐斯 罗伯特·比齐克 Jerome Ro Brooks Mario Candelaria Charles Chen Kristina Coolish Robert Corvin Nick Dash Katy Marie Johnson 姜广涛 张磊 陆建艺 陈倩 唐纳德·萨基·马凯 吕玉皓
3066739,钢铁侠2 Iron Man 2,7.7,2010-05-07(中国大陆/美国),动作 科幻 冒险,小罗伯特·唐尼 格温妮斯·帕特洛 米基·洛克 斯嘉丽·约翰逊 山姆·洛克威尔 唐·钱德尔 塞缪尔·杰克逊 乔恩·费儒 保罗·贝坦尼 克拉克·格雷格 凯特·玛拉 约翰·斯拉特里 斯坦·李 海伦娜·马特森 莱丝莉·比伯 伊隆·马斯克 蒂姆·金尼 盖瑞·山德林 德尼兹·恰克尔 比尔·奥雷利 陆建艺 埃夫吉恩尼·拉扎雷夫 克里斯汀·阿曼普 亚当·高德斯坦 拉里·埃里森 菲利普·贝格龙 奥立薇娅·玛恩 Delka Nenkova Lucy Walsh 基思·米德尔布鲁克
26615572,极限挑战 第二季,9.3,2016-04-17(中国大陆),冒险 真人秀,黄渤 孙红雷 黄磊 罗志祥 张艺兴 王迅 薛之谦 岳云鹏 宋小宝 林志玲 王自健 谢娜 蒋劲夫 王大陆 庾澄庆 林俊杰 蔡依林 杨魏玲花 曾毅
1464526,横空出世,9.4,1999-12-12(中国大陆),剧情 历史,李雪健 李幼斌 高明 陈瑾 滕汝骏 张勇手 刘琳 陶海 张国民 李晓耕 李胜源 王星瀚 王明智
1401533,碟中谍3 Mission: Impossible III,7.6,2006-07-20(中国大陆),动作 惊悚 冒险,汤姆·克鲁斯 菲利普·塞默·霍夫曼 文·瑞姆斯 比利·克鲁德普 米歇尔·莫纳汉 乔纳森·莱斯·梅耶斯 凯丽·拉塞尔 李美琪 西蒙·佩吉 埃迪·马森 劳伦斯·菲什伯恩 巴哈·索莫克 杰夫·蔡斯 小迈克尔·贝瑞 卡拉·盖洛 贝拉米·扬 简·达利 格雷戈·格伦伯格 罗丝·洛林斯 萨莎·亚历山大 特雷西·米登道夫 亚伦·保尔 凯瑟琳·费奥雷 肖恩·奥布赖恩 布鲁斯·弗兰奇 Ellen Bry Tony Guma 詹姆斯·肖安科林 安妮·贝坦克特 安德里亚·萨托雷蒂 弗朗西斯科·德·维托 乔治·马尔凯西 尼可洛·森尼 保罗·博纳切利 Michael Kehoe 蒂莫西·奥门德森 何塞·祖尼加 郑伯昱 罗伯特·阿隆佐 布兰登·P·贝尔 杰米斯·巴特勒 乔治·张 Abra Chouinard 查尔斯·拉西·陈 Jonathan Dixon Dana Dru Evenson Michael Fisher 黛安娜·加埃塔 Allison Giannini 小泽吉郎 艾里克斯·库兹曼 丹·明德尔 布兰顿·莫拉勒 罗伯托·奥奇 Douglas Price Kwame Rakes 西蒙·瑞 Evan Shields Ben Solenberger 宋静秀 吉米·斯达 约翰托宾 Jasmine Brooke White Ty Williams 吴文伦 David Waters
1866471,雷神 Thor,7.1,2011-05-08(中国大陆),动作 奇幻 冒险,克里斯·海姆斯沃斯 娜塔莉·波特曼 汤姆·希德勒斯顿 安东尼·霍普金斯 斯特兰·斯卡斯加德 凯特·戴琳斯 克拉克·格雷格 科鲁姆·费奥瑞 伊德里斯·艾尔巴 雷·史蒂文森 浅野忠信 乔希·达拉斯 杰米·亚历山大 蕾妮·罗素 艾德里安娜·巴拉扎 马克斯米利亚诺·赫尔南德斯 杰瑞米·雷纳 塞缪尔·杰克逊 达科塔·高尤 泰德·沃普莱斯 斯坦·李 艾萨克·卡皮 罗伯·马尔斯 马特·巴特格里亚 帕特里克·奥布莱恩·邓普西 约瑟夫·盖特 理查德·赛特伦
2063914,哥斯拉 Godzilla,6.6,2014-06-13(中国大陆),动作 科幻 冒险 灾难,亚伦·泰勒-约翰逊 卡梅隆·CJ·亚当斯 渡边谦 布莱恩·科兰斯顿 伊丽莎白·奥尔森 卡森·波尔德 莎莉·霍金斯 朱丽叶·比诺什 大卫·斯特雷泽恩 理查德·琼斯 维克多·罗塞克 帕特里克·萨邦圭 杰瑞德·基苏 卢克·罗德里克 詹姆斯·皮齐纳托 埃里克·李塞德 山村宪之介 加里·切克 神奈川宏幸 特瑞·陈 詹姆斯·D·德弗 宝田明 杰森·弗鲁卡瓦 布莱恩·马克金森 泰·奥尔森 阿尔·萨皮恩扎 彼得·新田 比尔·马钱特 克里斯蒂安·特西尔 泰勒·尼科斯 安东尼·科尼切尼 森田友希 莱恩·爱德华兹 基奥·伍尔福德 托比·莱文斯 艾伦·坡尔 艾米·福克斯 迈克尔·丹尼斯 玛茜·T·豪斯 凯文·欧格雷迪 埃里克·阿达尔 拉吉·K.波斯 史蒂文·韦格 佐野史郎
